file,map.name,map.path,map.scale,map.load_time,vis_radius,robustness_radius,robustness_angle,robustness_dist,sample_arc_edges_angle,sample_arc_edges_dist,rob_radius,vis.mesh_type,vis.bucket_size,vis.buckets_optimized,vis.time_mesh,"vis.time_fill_bucketing ",vis.time_optimize_buckets,vis.time_total,vis_graph_reflex.n_nodes,vis_graph_reflex.n_reflex,vis_graph_reflex.n_convex,vis_graph_reflex.time_reflex_vertices,vis_graph_reflex.time_vis_graph_reflex_reflex,vis_graph_reflex.time_vis_graph_reflex_reflex_to_bool,vis_graph_reflex.time_reflex_graph,vis_graph_reflex.time_vis_planner,vis_graph_reflex.time_total,target_regions.min_coverage_ratio,target_regions.cnt,target_regions.area,target_regions.map_coverage,target_regions.time,target_regions_bucketing.bucket_ratio_in,target_regions_bucketing.bucket_size_in,target_regions_bucketing.bucket_ratio_real,target_regions_bucketing.bucket_size_real,target_regions_bucketing.bucket_cnt,target_regions_bucketing.time,weight_regions.cnt,weight_regions.time,weight_regions_bucketing.bucket_ratio_in,weight_regions_bucketing.bucket_size_in,weight_regions_bucketing.time,route_cyclic,guards_1.method,guards_1.param.ka_ordering,guards_1.param.ka_selection_rule,guards_1.n_orig,guards_1.n_new,guards_1.n_diff,guards_1.time_generate,guards_1.time_postprocess,guards_1.time_rest,guards_1.time_total,guards_1.coverage.coverage_ratio,guards_1.coverage.covered_ratio,guards_1.coverage.left_to_cover,guards_1.coverage.uncovered_area,guards_2.method,guards_2.param.reflex_tolerance,guards_2.param.reflex_dist_from_vertex,guards_2.n_orig,guards_2.n_new,guards_2.n_diff,guards_2.time_generate,guards_2.time_postprocess,guards_2.time_rest,guards_2.time_total,guards_2.coverage.coverage_ratio,guards_2.coverage.covered_ratio,guards_2.coverage.left_to_cover,guards_2.coverage.uncovered_area,process_coverage.filtering.n_prior_filtering,process_coverage.filtering.n_after_filtering,process_coverage.filtering.n_filtered,process_coverage.filtering.regions_n_buckets_avg,process_coverage.filtering.time_bucketing_coverage_avg,process_coverage.filtering.time_filtering_avg,process_coverage.filtering.time_bucketing_coverage,process_coverage.filtering.time_filtering,process_coverage.filtered,process_coverage.n_prior_filtering,process_coverage.n_after_filtering,process_coverage.n_filtered,process_coverage.coverage_ratio,process_coverage.covered_ratio,process_coverage.left_to_cover,process_coverage.uncovered_area,process_coverage.time,apply_filter_time,time_get_cities,vis_graph_cities.n_cities,vis_graph_cities.time_save_cities,vis_graph_cities.time_vis_graph_city_reflex,vis_graph_cities.time_vis_graph_city_reflex_to_bool,vis_graph_cities.time_vis_graph_city_city,vis_graph_cities.time_vis_graph_city_city_to_bool,vis_graph_cities.time_total,agp_n,agp_time,method,dual_samp,filtered,bucketed,method_full,method_type,filtered_bucketed
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0059390170000000004,6,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0057059020000000005,0.0067342840000000001,1.73e-07,0.012440359,3296,2135,1161,0.000218836,0.0058148420000000006,0.00031293600000000004,0.0038355610000000004,0.00067246700000000005,0.010854642000000001,0.999,1,96544.628969484213,1,0.0034466880000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00051675600000000005,1,2.0508000000000001e-05,0.10000000000000001,nan,0.00047335000000000004,true,ka,ears_small,best,0,4412,4412,0.0050215320000000004,0.32161949000000001,0.13455563200000004,0.46119665400000004,0.999,0.9999638135197465,0,3.4936103112839967,reflex,0,0,4412,6547,2135,0.00099871300000000003,0.17923727,0.15994731300000001,0.34018329600000002,0.999,0.99996741867891559,0,3.1455515567824537,6547,2583,3964,1.3878112112417902,2.156448434397434e-05,0.0067207247084785145,0.14118267900000001,17.359631922000002,true,6547,2583,3964,0.999,0.99900180051616627,0,96.370798845469565,17.502580663,0.002795011,2.8361000000000002e-05,2583,0.00083154100000000009,0.0079942810000000007,0.00040039800000000005,0.21419306800000001,0.00034494900000000005,0.22376423700000003,2583,18.320364416,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060292110000000005,6,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0058905000000000008,0.006586789,1.7000000000000001e-07,0.012477459000000002,3296,2135,1161,0.00021014700000000002,0.0058776620000000005,0.00030484800000000003,0.0037696440000000004,0.00066562900000000005,0.010827929999999999,0.999,1,96544.628969484213,1,0.0034046060000000001,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052032800000000002,1,2.2854000000000002e-05,0.10000000000000001,nan,0.00046888400000000003,true,ka,ears_small,best,0,6608,6608,0.0058686040000000004,1.8530356130000001,0.41786076800000016,2.2767649850000002,0.999,0.99850564391345176,0.00049435608654824215,144.27205398579656,reflex,0,0,6608,8743,2135,0.001106772,0.73402782799999999,0.49545578300000004,1.230590383,0.999,0.99869864289586341,0.00030135710413659034,125.63903882940511,8743,6352,2391,1.3055015440924167,2.0468313050440352e-05,0.011671958676637281,0.17895446100000001,74.140281514000009,true,8743,6352,2391,0.999,0.9986986428297886,0.00030135717021140263,125.63904520856538,74.322592775000004,0.0080143200000000001,0.00020558200000000002,6352,0.0017280660000000001,0.018938422,0.00097135900000000009,1.1503276340000002,0.0022410350000000002,1.1742065160000001,6352,77.846350536000003,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0059778010000000005,6,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.005908328,0.0067608470000000004,1.8100000000000002e-07,0.012669356000000001,3296,2135,1161,0.00021771300000000002,0.0057740720000000008,0.00030128400000000002,0.003702402,0.00068107000000000009,0.010676541000000001,0.999,1,96544.628969484213,1,0.0033866290000000004,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052936400000000005,1,2.1106000000000001e-05,0.10000000000000001,nan,0.00047258800000000002,true,ka,ears_small,best,0,3955,3955,0.004780701,0.011403722000000002,0.071751641000000005,0.087936064000000008,0.999,0.99999999840062093,0,0.00015441146111073705,reflex,0,0,3955,6090,2135,0.000207667,0.0053792520000000002,0.082137450000000015,0.08772436900000001,0.999,0.99999999868111178,0,0.00012733158331685847,6090,2197,3893,1.4323481116584564,2.1853172249589496e-05,0.0041485916932180247,0.13308581900000002,9.11445595,true,6090,2197,3893,0.999,0.99900368611988832,0,96.188753933655136,9.2491270080000003,0.0018189430000000002,2.5160000000000003e-05,2197,0.00081005600000000008,0.0069493600000000008,0.00030593100000000001,0.17127323800000002,0.00025024600000000003,0.17958883100000003,2197,9.4413727900000008,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0061424970000000002,6,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0058301060000000007,0.0065906030000000004,1.7600000000000001e-07,0.012420885000000001,3296,2135,1161,0.00021332800000000001,0.005811961,0.00031029700000000001,0.0038162780000000002,0.00069368000000000001,0.010845544,0.999,1,96544.628969484213,1,0.0034196150000000004,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00053257500000000008,1,2.0754000000000002e-05,0.10000000000000001,nan,0.00046172700000000005,true,ka,ears_small,best,0,4152,4152,0.0048912920000000002,0.16132038600000001,0.10651662800000003,0.27272830600000003,0.999,0.99999998753209218,0,0.0012037095319051318,reflex,0,0,4152,6287,2135,0.00095782600000000005,0.097483807000000006,0.126721476,0.225163109,0.999,0.99999998823960745,0,0.001135402725894007,6287,2402,3885,1.403212979163353,2.1648476220773028e-05,0.0057185538034970861,0.13610397000000002,13.735966236000001,true,6287,2402,3885,0.999,0.99900612192380489,0,95.95359014818375,13.873709172000002,0.0024629910000000003,2.6434000000000001e-05,2402,0.00077297300000000004,0.0075563700000000006,0.00037434300000000002,0.18983249900000002,0.000324099,0.198860284,2402,14.387973662000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060013800000000006,6,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0062461790000000001,0.0068233940000000009,1.8100000000000002e-07,0.013069754000000001,3296,2135,1161,0.00021768400000000003,0.0058556820000000001,0.00031919200000000004,0.0041799960000000001,0.00069825400000000004,0.011270808000000002,0.999,1,96544.628969484213,1,0.0034171410000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00053232900000000001,1,2.2276000000000002e-05,0.10000000000000001,nan,0.00047375100000000001,true,ka,ears_small,best,0,4985,4985,0.0052458909999999999,0.71373026400000006,0.20383047100000007,0.92280662600000007,0.999,0.99974638005617034,0,24.485643386763059,reflex,0,0,4985,7120,2135,0.0011580470000000002,0.36180862200000002,0.24164756900000001,0.60461423800000003,0.999,0.99978963931455989,0,20.309194334274864,7120,2997,4123,1.3573033707865167,2.1699134971910113e-05,0.0094906260423757091,0.154497841,28.443406249000002,true,7120,2997,4123,0.999,0.99900135486769426,0,96.413823811858691,28.600059293000001,0.0038288050000000002,4.4233000000000002e-05,2997,0.00097596500000000008,0.0092190740000000007,0.00048952700000000002,0.28773560200000003,0.00052815900000000005,0.29894832700000001,2997,30.144499381000003,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_600cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060265180000000007,6,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0058888170000000002,0.0067239870000000007,1.9400000000000002e-07,0.012612998000000002,3296,2135,1161,0.00021813600000000001,0.0057861800000000001,0.00032573500000000001,0.0037814760000000002,0.000673758,0.010785285,0.999,1,96544.628969484213,1,0.0034037570000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00056283800000000008,1,2.3180000000000002e-05,0.10000000000000001,nan,0.00050213100000000006,true,ka,ears_small,best,0,4057,4057,0.0048321660000000006,0.087485475000000007,0.095071937999999995,0.187389579,0.999,0.99999999254725203,0,0.000719522784095151,reflex,0,0,4057,6192,2135,0.00093585300000000005,0.056549745000000005,0.11317334700000001,0.17065894500000001,0.999,0.99999999321342725,0,0.00065520713703904644,6192,2317,3875,1.4187661498708011,2.1750538436692507e-05,0.0051593934708675012,0.13467933400000001,11.954314672000001,true,6192,2317,3875,0.999,0.99900069279072901,0,96.477743786847597,12.090620266,0.0022514740000000003,2.4410000000000002e-05,2317,0.000773976,0.0073106920000000006,0.00032826300000000002,0.192579366,0.00026394,0.201256237,2317,12.465248383,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.005989098,48,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0057670480000000003,0.006665972,1.8000000000000002e-07,0.0124332,3296,2135,1161,0.00021356600000000002,0.0058963220000000007,0.00031177100000000002,0.0038042730000000004,0.00068141600000000001,0.010907348000000001,0.999,1,96544.628969484213,1,0.0034209970000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052083800000000003,1,2.2913000000000002e-05,0.10000000000000001,nan,0.00046901500000000004,true,ka,ears_small,best,0,1457,1457,0.0040276180000000002,0.38556348400000001,0.049590281999999986,0.43918138400000001,0.999,0.99997083274853704,0,2.8159414717574331,reflex,0,0,1457,3592,2135,0.00092594500000000007,0.52882572800000005,0.102224435,0.63197610800000004,0.999,0.99997704013953825,0,2.216651210422107,3592,289,3303,3.2658685968819601,8.3746813752783982e-05,0.0029736863529411768,0.30081855500000004,0.85939535600000005,true,3592,289,3303,0.999,0.99900179173514192,0,96.371646606211726,1.1615440700000002,0.001264872,3.3887000000000003e-05,289,0.000141373,0.0013110420000000001,0.000162836,0.0044414440000000001,1.9196000000000001e-05,0.0060758909999999999,289,2.2490765970000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0059611500000000001,48,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.005785536,0.0066798600000000001,1.7100000000000001e-07,0.012465567,3296,2135,1161,0.00025699500000000004,0.0058611170000000008,0.00030973000000000003,0.0037785210000000004,0.00065795000000000003,0.010864313,0.999,1,96544.628969484213,1,0.0035014400000000002,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052304000000000001,1,2.2784000000000001e-05,0.10000000000000001,nan,0.00046639900000000005,true,ka,ears_small,best,0,1457,1457,0.0038046600000000001,1.2334424050000001,0.046598099999999976,1.283845165,0.999,0.99909161987680906,0,87.699221994230214,reflex,0,0,1457,3592,2135,0.00092372700000000005,1.8236065530000001,0.088019779999999992,1.9125500600000001,0.999,0.99936665869394037,0,61.145701430720372,3592,404,3188,2.8557906458797326,6.9066565144766141e-05,0.0023357400049504951,0.248087102,0.94363896200000008,true,3592,404,3188,0.999,0.99900678784749808,0,95.88929879228921,1.1928624460000001,0.0013115410000000001,3.0163000000000002e-05,404,0.00018077600000000001,0.0016345700000000001,0.00013070700000000001,0.0080307550000000005,2.3140000000000002e-05,0.0099999479999999998,404,4.4057477180000006,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060312400000000002,48,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0058731170000000006,0.0065950780000000007,1.7600000000000001e-07,0.012468371000000001,3296,2135,1161,0.00023192000000000002,0.0058946800000000002,0.00030188799999999999,0.0037042400000000001,0.00066633300000000007,0.010799061,0.999,1,96544.628969484213,1,0.0034427640000000001,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00051809700000000002,1,2.1218000000000003e-05,0.10000000000000001,nan,0.00047255500000000005,true,ka,ears_small,best,0,1457,1457,0.0037720790000000002,0.010954058000000001,0.044341053000000005,0.059067190000000006,0.999,0.99999999988160193,0,1.1430698460419754e-05,reflex,0,0,1457,3592,2135,0.00020908700000000003,0.013609361,0.140030657,0.15384910500000001,0.999,0.99999999984810162,0,1.466496788159042e-05,3592,239,3353,3.6968262806236081,9.7871630846325169e-05,0.0034661286234309624,0.351554898,0.82840474100000006,true,3592,239,3353,0.999,0.99901602525808697,0,94.997476413957571,1.1814477160000001,0.0012253990000000001,9.6139999999999998e-06,239,0.00016278400000000002,0.001178358,0.000154038,0.0034936530000000002,1.8154000000000003e-05,0.0050069870000000001,239,1.4107932430000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060271030000000007,48,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0062308780000000005,0.0087162439999999997,1.97e-07,0.014947319000000001,3296,2135,1161,0.00033659,0.0061976370000000006,0.00032055500000000004,0.0039025130000000002,0.00068550600000000001,0.011442801000000002,0.999,1,96544.628969484213,1,0.0034081280000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00057780200000000009,1,2.1291e-05,0.10000000000000001,nan,0.000555321,true,ka,ears_small,best,0,1457,1457,0.0039537290000000004,0.21209713600000002,0.049410262999999982,0.26546112799999999,0.999,0.99999999980574794,0,1.8753995197548666e-05,reflex,0,0,1457,3592,2135,0.00089956300000000003,0.29131686600000001,0.11582009200000004,0.40803652100000004,0.999,0.99999999978888643,0,2.038188549947223e-05,3592,274,3318,3.3811247216035634,8.780849526726059e-05,0.0030866483686131387,0.31540811500000004,0.84574165300000004,true,3592,274,3318,0.999,0.99901147435869964,0,95.436841306973321,1.1624728370000001,0.0012747020000000002,3.6108000000000001e-05,274,0.00013855700000000001,0.0012805360000000001,0.00010508,0.0041235960000000002,1.4607000000000001e-05,0.0056623760000000002,274,1.8549037350000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.006015098,48,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.005719203,0.0066339780000000004,1.72e-07,0.012353353000000001,3296,2135,1161,0.000215109,0.0058751910000000001,0.00031617400000000001,0.0037872950000000004,0.0006932170000000001,0.010886986,0.999,1,96544.628969484213,1,0.0034302900000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052826499999999998,1,2.109e-05,0.10000000000000001,nan,0.00047280200000000003,true,ka,ears_small,best,0,1457,1457,0.0037847700000000002,0.69976223600000009,0.047526454999999967,0.75107346100000005,0.999,0.9998576569923936,0,13.742452861643178,reflex,0,0,1457,3592,2135,0.0009178560000000001,0.98492034500000003,0.091237429999999953,1.077075631,0.999,0.99988486622612083,0,11.115547485776165,3592,306,3286,3.1102449888641424,7.7967303173719386e-05,0.0027013692810457521,0.28005855300000004,0.8266190000000001,true,3592,306,3286,0.999,0.99901405006851929,0,95.188170358000249,1.107860099,0.0012906770000000001,3.1579999999999999e-05,306,0.000151562,0.0012906080000000002,0.00016380800000000001,0.0048237640000000004,2.3056000000000001e-05,0.006452798,306,2.9523210990000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_4800cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.005973763,48,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0057562400000000001,0.0066313710000000005,1.72e-07,0.012387782999999999,3296,2135,1161,0.00021137300000000002,0.0058757220000000008,0.00029954800000000001,0.0036903370000000001,0.00066271400000000001,0.010739694000000001,0.999,1,96544.628969484213,1,0.0034126060000000003,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00055257400000000001,1,2.2074000000000002e-05,0.10000000000000001,nan,0.00050838499999999998,true,ka,ears_small,best,0,1457,1457,0.0037729550000000001,0.11901779100000001,0.050248280000000006,0.17303902600000001,0.999,0.99999999978810639,0,2.0457184527985957e-05,reflex,0,0,1457,3592,2135,0.00090196100000000006,0.16303553100000001,0.12851381200000001,0.29245130400000002,0.999,0.99999999982171006,0,1.721293470275654e-05,3592,263,3329,3.5094654788418707,9.2514951837416491e-05,0.0033574431368821292,0.33231370700000001,0.883007545,true,3592,263,3329,0.999,0.9990094907531375,0,95.628347770078108,1.2166858280000001,0.001299171,4.5062000000000003e-05,263,0.00014029100000000002,0.0012832640000000001,7.5964000000000007e-05,0.0039048780000000001,9.6600000000000007e-06,0.0054140569999999999,263,1.6985291210000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_400cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060361190000000004,4,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0058204930000000004,0.0069875250000000005,1.8000000000000002e-07,0.012808198000000002,3296,2135,1161,0.00021531600000000001,0.0058018270000000007,0.00031219200000000004,0.0038486140000000002,0.00067160600000000005,0.010849555000000002,0.999,1,96544.628969484213,1,0.0034235290000000002,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00052546299999999999,1,2.2439e-05,0.10000000000000001,nan,0.00047619400000000004,true,ka,ears_small,best,0,9525,9525,0.0070617920000000008,0.49675569800000002,0.36228802300000007,0.86610551300000005,0.999,0.99998157533521237,0,1.7788024265487383,reflex,0,0,9525,11660,2135,0.0010936770000000001,0.15120662300000001,0.398389775,0.550690075,0.999,0.99998166926520859,0,1.7697339899159172,11660,5776,5884,1.2561749571183534,1.5899284905660378e-05,0.015189760610803326,0.18538566200000001,87.736057288000012,true,11660,5776,5884,0.999,0.99900127956535401,0,96.421093848382142,87.924814295000004,0.004692819,5.6679000000000004e-05,5776,0.001614706,0.016982570000000002,0.00079065400000000001,0.93650993900000001,0.0018955670000000001,0.95779343600000011,5776,89.358367073000011,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol02_smoothed/radius_400cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol02_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol02_smoothed/pol02_smoothed""",1,0.0060032060000000005,4,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0057633020000000005,0.0067231130000000002,1.8700000000000002e-07,0.012486602000000001,3296,2135,1161,0.00020228600000000001,0.0059731310000000004,0.000299458,0.0037830990000000003,0.00066941100000000007,0.010927385000000001,0.999,1,96544.628969484213,1,0.0033985740000000001,0.10000000000000001,nan,0.10000000055879354,51.498000287812204,81,0.00051723600000000002,1,2.3222000000000002e-05,0.10000000000000001,nan,0.00047096700000000003,true,ka,ears_small,best,0,20342,20342,0.011256382000000001,3.9222133980000002,1.8920719520000002,5.8255417320000005,0.999,0.99582215538459296,0.0031778446154070439,403.34845845913469,reflex,0,0,20342,22477,2135,0.0011515730000000001,0.62263653000000008,2.0692938759999997,2.693081979,0.999,0.99697624579071253,0.002023754209287465,291.92722835541451,22477,17888,4589,1.1726209013658406,1.3699951550473817e-05,0.047613293780243746,0.307933811,851.70659914100008,true,22477,17888,4589,0.999,0.99697606527801252,0.0020239347219874748,291.94465588704986,852.02419499300004,0.015955225999999999,0.00023275000000000002,17888,0.0040749860000000001,0.050525477000000006,0.0026716830000000002,6.7608805440000008,0.026909237000000003,6.8450619270000006,17888,860.559221116,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
